"","movie_id","title","imdb_score","release_month","release_day","release_year","duration_mins","language","country","content_rating","aspect_ratio","distributor","number_news_articles","director","director_facebook_likes","actor_1_name","actor_1_facebook_likes","actor_1_known_for","actor_1_star_meter","actor_2_name","actor_2_facebook_likes","actor_2_known_for","actor_2_star_meter","actor_3_name","actor_3_facebook_likes","actor_3_known_for","actor_3_star_meter","movie_imdb_link","color","critic_reviews_number","user_votes_number","cast_total_facebook_likes","number_of_faces_in_movie_poster","user_reviews_number","movie_budget","movie_facebook_likes","sum_total_likes","ratio_movie_cast_likes","movie_meter_IMDB_pro","number_of_votes","cinematographer","production_company","plot_summary","Action","Adventure","Animation","Biography","Comedy","Crime","Documentary","Drama","Family","Fantasy","Film-Noir","History","Horror","Music","Musical","Mystery","Romance","Sci-Fi","Short","Sport","Thriller","War","Western"
"40","1025","How to Lose a Guy in 10 Days",6.4,"Feb",7,2003,116,"English","USA","PG-13","1.85","Paramount",363,"Donald Petrie",80,"Matthew McConaughey",11000,"Dallas Buyers Club ",273,"Adam Goldberg",1000,"Saving Private Ryan ",759,"Thomas Lennon",574,"Reno 911! ",691,"http://www.imdb.com/title/tt0251127/?ref_=fn_tt_tt_1","Color",47,585,14087,2,444,5e+07,0,12731,0,2676,182921,"John Bailey","Lynda Obst Productions","Benjamin Barry is an advertising executive and ladies' man who","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"41","10255","Tuck Everlasting",6.7,"Oct",11,2002,90,"English","USA","PG","2.35","Buena Vista",92,"Jay Russell",13,"William Hurt",882,"Altered States ",2566,"Sissy Spacek",874,"In the Bedroom ",1545,"Jonathan Jackson",536,"The Deep End of the Ocean ",1053,"http://www.imdb.com/title/tt0283084/?ref_=fn_tt_tt_1","Color",470,741,2661,2,94,1.5e+07,0,2382,0,7651,19625,"James L. Carter","Walt Disney Pictures","A young woman meets and falls in love with a young man who is part of a family of immortals.","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"42","1026","Club Dread",5.6,"Feb",27,2004,119,"English","USA","R","2.35","Twentieth Century Fox",184,"Jay Chandrasekhar",422,"Brittany Daniel",861,"Skyline ",2452,"Lindsay Price",499,"NCIS ",1121,"Jay Chandrasekhar",351,"Super Troopers ",1729,"http://www.imdb.com/title/tt0331953/?ref_=fn_tt_tt_1","Color",464,1106,3306,2,234,8550000,713,2204,0.32,11073,26227,"Lawrence Sher","Broken Lizard Industries","When a serial killer interrupts the fun at the swanky Coconut Pete's Coconut Beach Resort--a hedonistic island paradise for swingers--it's up to the club's staff to stop the violence...or at least hide it.","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"43","10265","Stoker",6.8,"Jan",20,2013,99,"English","UK","R","2.35","Fox",1491,"Chan-wook Park",0,"Mia Wasikowska",3000,"Alice in Wonderland (I) ",1470,"Alden Ehrenreich",1000,"Hail, Caesar! ",1752,"Harmony Korine",449,"Gummo ",1399,"http://www.imdb.com/title/tt1682180/?ref_=fn_tt_tt_1","Color",379,2872,5074,4,290,1.2e+07,27000,4520,5.97,2680,95077,"Chung-hoon Chung","Fox Searchlight Pictures","After India's father dies, her Uncle Charlie, whom she never knew existed, comes to live with her and her unstable mother. She comes to suspect this mysterious, charming man has ulterior motives and becomes increasingly infatuated with him.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"44","10273","Madagascar: Escape 2 Africa",6.7,"Nov",7,2008,89,"English","USA","PG","1.85","Paramount",560,"Eric Darnell",35,"Bernie Mac",1000,"The Bernie Mac Show ",2349,"Jada Pinkett Smith",851,"The Matrix Reloaded ",459,"Cedric the Entertainer",366,"Barbershop ",1089,"http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1","Color",76,483,3285,0,71,1.5e+08,0,2322,0,4812,173275,"multiple","DreamWorks","The animals try to fly back to New York City, but crash-land on an African wildlife refuge, where Alex is reunited with his parents.","1","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"45","10276","Lord of War",7.6,"Sep",16,2005,122,"English","USA","R","2.35","Bigfoot Ascendant Distribution",435,"Andrew Niccol",487,"Nicolas Cage",12000,"Face/Off ",133,"Jeremy Crutchley",43,"Lord of War ",877,"Jared Burke",73,"Teenage Mutant Ninja Turtles: Out of the Shadows ",399,"http://www.imdb.com/title/tt0399295/?ref_=fn_tt_tt_1","Color",77,1159,12076,2,530,5e+07,10000,12546,0.8,4166,271209,"Amir Mokri","Entertainment Manufacturing Company","An arms dealer confronts the morality of his work as he is being chased by an Interpol Agent.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"46","10282","Heaven Is for Real",5.8,"Apr",16,2014,99,"English","USA","PG","2.35","TriStar Pictures",443,"Randall Wallace",130,"Jacob Vargas",399,"Heaven Is for Real ",6230,"Connor Corum",116,"The Stray ",616,"Rob Moran",690,"b""Youre Next """,615,"http://www.imdb.com/title/tt1929263/?ref_=fn_tt_tt_1","Color",493,941,663,1,156,1.2e+07,23000,724,31.77,8340,23547,"Dean Semler","TriStar Pictures","A small-town father must find the courage and conviction to share his son's extraordinary, life-changing experience with the world.","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"47","10288","Liar Liar",6.8,"Mar",21,1997,86,"English","USA","PG-13","1.85","Universal Pictures",268,"Tom Shadyac",293,"Maura Tierney",509,"ER ",998,"Swoosie Kurtz",418,"Bubble Boy ",1298,"Randall 'Tex' Cobb",177,"Raising Arizona ",2215,"http://www.imdb.com/title/tt0119528/?ref_=fn_tt_tt_1","Color",478,1013,2070,1,302,4.5e+07,0,1475,0,2038,250539,"Russell Boyd","Universal Pictures","A fast-track lawyer can't lie for 24 hours due to his son's birthday wish after he turns his son down for the last time.","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"48","1029","Cloverfield",7,"Jan",18,2008,85,"English","USA","PG-13","1.85","Paramount",4603,"Matt Reeves",198,"Mike Vogel",2000,"The Help ",2337,"Ben Feldman",1000,"As Above, So Below ",389,"Liza Lapira",315,"21",1575,"http://www.imdb.com/title/tt1060277/?ref_=fn_tt_tt_1","Color",372,1416,3958,0,264,2.5e+07,0,3585,0,1940,341439,"Michael Bonvillain","Paramount Pictures","A group of friends venture deep into the streets of New York on a rescue mission during a rampaging monster attack.","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0"
"49","1032","Thirteen",6.8,"Sep",19,2003,100,"English","USA","R","1.85","Fox",639,"Catherine Hardwicke",308,"Holly Hunter",1000,"The Piano ",1414,"Sarah Clarke",482,"The Twilight Saga: Breaking Dawn - Part 1 ",1084,"Kip Pardue",301,"Remember the Titans ",1200,"http://www.imdb.com/title/tt0328538/?ref_=fn_tt_tt_1","Color",31,2589,2186,2,630,1500000,0,2164,0,3014,74383,"Elliot Davis","Fox Searchlight Pictures","A thirteen-year-old girl's relationship with her mother is put to the test as she discovers drugs, sex, and petty crime in the company of her cool but troubled best friend.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50","10325","Despicable Me",7.7,"Jun",30,2017,87,"English","USA","PG","1.85","Universal Pictures",595,"Pierre Coffin",275,"Steve Carell",7000,"The Office ",296,"Miranda Cosgrove",2000,"Despicable Me 2 ",414,"Jack McBrayer",840,"Wreck-It Ralph ",1421,"http://www.imdb.com/title/tt1323594/?ref_=fn_tt_tt_1","Color",228,1776,11608,0,369,6.9e+07,31000,10250,3.02,1792,80810,"multiple","Illumination Entertainment","Gru meets his long-lost charming, cheerful, and more successful twin brother Dru who wants to team up with him for one last criminal heist.Read more: Plot summary","0","0","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"51","10331","Judgment at Nuremberg",8.3,"Dec",19,1961,186,"English","USA","Not Rated","1.75","United Artists",129,"Stanley Kramer",176,"Maximilian Schell",877,"Judgment at Nuremberg ",4571,"Montgomery Clift",862,"From Here to Eternity (195",1567,"Spencer Tracy",667,"b""Guess Whos Coming to Dinner """,1636,"http://www.imdb.com/title/tt0055031/?ref_=fn_tt_tt_1","Black and White",478,1964,3847,0,194,3e+06,0,2675,0,5388,58390,"Ernest Laszlo","Roxlom Films Inc.","In 1948, an American court in occupied Germany tries four Nazi judges for war crimes.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"52","1034","End of Watch",7.7,"Sep",21,2012,109,"English","USA","R","1.85","AMBI Group",2083,"David Ayer",453,"Jake Gyllenhaal",15000,"Nightcrawler ",170,"Anna Kendrick",10000,"Up in the Air (I) ",1344,"America Ferrera",824,"How to Train Your Dragon ",429,"http://www.imdb.com/title/tt1855199/?ref_=fn_tt_tt_1","Color",276,745,27788,2,419,7e+06,38000,26406,1.44,2922,205820,"Roman Vasyanov","Exclusive Media Group","Shot documentary-style, this film follows the daily grind of two young police officers in LA who are partners and friends, and what happens when they meet criminal forces greater than themselves.","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"53","10348","Crocodile Dundee in Los Angeles",4.8,"Apr",20,2001,92,"English","Australia","PG","1.85","Kathy Morgan International",19,"Simon Wincer",23,"Jere Burns",460,"Justified ",5218,"Paul Hogan",442,"Bad Company ",552,"Linda Kozlowski",77,"Crocodile Dundee II ",208,"http://www.imdb.com/title/tt0231402/?ref_=fn_tt_tt_1","Color",474,868,1315,0,71,21150000,387,1087,0.36,8276,21726,"David Burr","Bungalow Productions","Australian Outback adventurer Mick ""Crocodile"" Dundee travels to Los Angeles with his young son while his longtime companion suspects foul play at a movie studio.Read more: Plot summary","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"54","10349","Two Lovers",7.1,"Mar",20,2009,110,"English","USA","R","2.35","2929 International",644,"James Gray",115,"Isabella Rossellini",812,"Blue Velvet ",2461,"Vinessa Shaw",580,"Hocus Pocus ",224,"Samantha Ivers",8,"The Rebound ",344,"http://www.imdb.com/title/tt1103275/?ref_=fn_tt_tt_1","Color",102,1411,1540,0,899,1.2e+07,0,1610,0,5403,32959,"Joaqu\xc3\xadn Baca-Asay","2929 Productions","A Brooklyn-set romantic drama about a bachelor torn between the family friend his parents wish he would marry and his beautiful but volatile new neighbor.","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"55","10356","The Baader Meinhof Complex",7.4,"Sep",26,2008,184,"German","Germany","R","1.85","Summit Entertainment",176,"Uli Edel",34,"Moritz Bleibtreu",486,"The Experiment ",12381,"Alexandra Maria Lara",471,"Downfall ",1117,"Martina Gedeck",69,"The Baader Meinhof Complex ",96,"http://www.imdb.com/title/tt0765432/?ref_=fn_tt_tt_1","Color",69,1408,1601,2,39,2e+07,0,1146,0,12553,32814,"Rainer Klausmann","Constantin Film","A look at Germany's terrorist group, The Red Army Faction (RAF), which organized bombings, robberies, kidnappings and assassinations in the late 1960s and '70s.","1","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"56","1036","Superhero Movie",4.5,"Mar",28,2008,82,"English","USA","PG-13","1.85","Dimension Films",733,"Craig Mazin",82,"Drake Bell",1000,"Drake & Josh ",5139,"Tracy Morgan",642,"30 Rock ",15,"Marion Ross",347,"Superhero Movie ",1956,"http://www.imdb.com/title/tt0426592/?ref_=fn_tt_tt_1","Color",26,2186,3266,6,188,3.5e+07,0,2142,0,7256,58082,"Thomas E. Ackerman","Dimension Films","Orphaned high school student Rick Riker is bitten by a radioactive dragonfly, develops super powers (except for the ability to fly), and becomes a hero.Read more: Synopsis","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"57","10360","Finding Forrester",7.3,"Jan",12,2001,136,"English","USA","PG-13","2.35","Columbia Pictures Corporation",124,"Gus Van Sant",835,"F. Murray Abraham",670,"The Grand Budapest Hotel ",3940,"Rob Brown",370,"Finding Forrester ",1882,"Michael Nouri",144,"The Hidden ",1950,"http://www.imdb.com/title/tt0181536/?ref_=fn_tt_tt_1","Color",43,2675,1801,1,371,4.3e+07,0,2100,0,6348,77732,"Harris Savides","Columbia Pictures Corporation","A young writing prodigy finds a mentor in a reclusive author.Read more: Plot summary","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"58","10361","You Got Served",3.5,"Jan",30,2004,95,"English","USA","PG-13","1.85","Screen Gems",145,"Chris Stokes",548,"Jennifer Freeman",389,"My Wife and Kids ",6692,"Marques Houston",363,"You Got Served ",181,"Steve Harvey",286,"The Steve Harvey Show ",2258,"http://www.imdb.com/title/tt0365957/?ref_=fn_tt_tt_1","Color",439,1095,1792,0,305,8e+06,0,1660,0,9398,24618,"David Hennings","Screen Gems","In order to achieve their dream of opening a recording studio, two friends (Omarion, Houston) must first win their city's dance contest -- a fierce competition that pits them against a group of tough street dancers.","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"59","10364","Mars Attacks!",6.3,"Dec",13,1996,106,"English","USA","PG-13","2.35","Warner Bros.",5,"Tim Burton",13000,"Natalie Portman",20000,"Black Swan ",264,"Martin Short",770,"The Santa Clause 3: The Escape Clause ",1186,"Lukas Haas",643,"Inception ",1104,"http://www.imdb.com/title/tt0116996/?ref_=fn_tt_tt_1","Color",38,697,22590,3,498,7e+07,0,34503,0,1999,190902,"Peter Suschitzky","Tim Burton Productions","Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60","10378","Perfume: The Story of a Murderer",7.5,"Jan",5,2007,147,"English","Germany","R","2.35","Summit Entertainment",219,"Tom Tykwer",670,"Michael Smiley",177,"Kill List ",9504,"David Calder",27,"The World Is Not Enough ",180,"Simon Chandler",73,"The Bounty ",1049,"http://www.imdb.com/title/tt0396171/?ref_=fn_tt_tt_1","Color",142,820,253,0,571,5e+07,26000,890,29.21,2593,212705,"Frank Griebe","Constantin Film","Jean-Baptiste Grenouille, born with a superior olfactory sense, creates the world's finest perfume. His work, however, takes a dark turn as he searches for the ultimate scent.","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"61","10381","Cat People",6.1,"Apr",2,1982,93,"English","USA","R","1.85","Universal Pictures",212,"Paul Schrader",261,"Ed Begley Jr.",783,"Whatever Works ",4334,"Ruby Dee",782,"American Gangster ",143,"John Heard",614,"Home Alone ",1486,"http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1","Color",36,443,3700,1,27,1.8e+07,0,2523,0,4942,16647,"John Bailey","RKO Pictures","A young woman's sexual awakening brings horror when she discovers her urges transform her into a monstrous black leopard.","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","0","0"
"62","1039","Munich",7.6,"Jan",6,2006,163,"English","France","R","2.35","Universal Pictures",982,"Steven Spielberg",14000,"Ayelet Zurer",745,"Vantage Point ",2472,"Moritz Bleibtreu",486,"The Experiment ",142,"Mathieu Amalric",341,"The Diving Bell and the Butterfly ",1877,"http://www.imdb.com/title/tt0408306/?ref_=fn_tt_tt_1","Color",220,724,2529,0,828,7e+07,0,15643,0,2981,194027,"Janusz Kaminski","DreamWorks","Based on the true story of the Black September aftermath, about the five men chosen to eliminate the ones responsible for that fateful day.","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0"
"63","10396","Lars and the Real Girl",7.4,"Nov",2,2007,106,"English","USA","PG-13","1.85","Kimmel International",912,"Craig Gillespie",44,"Ryan Gosling",33000,"Blue Valentine ",215,"Kelli Garner",730,"The Aviator ",1046,"Paul Schneider",477,"Lars and the Real Girl ",1425,"http://www.imdb.com/title/tt0805564/?ref_=fn_tt_tt_1","Color",142,185,34351,1,373,1.2e+07,19000,34326,0.55,3861,127898,"Adam Kimmel","Metro-Goldwyn-Mayer (MGM)","A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet.","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"64","1040","Surrogates",6.3,"Sep",25,2009,89,"English","USA","PG-13","2.35","Walt Disney Studios",947,"Jonathan Mostow",84,"Bruce Willis",13000,"Die Hard ",254,"Devin Ratray",1000,"R.I.P.D. ",1549,"Boris Kodjoe",4,"Resident Evil: Afterlife ",1172,"http://www.imdb.com/title/tt0986263/?ref_=fn_tt_tt_1","Color",176,542,18132,5,311,8e+07,0,15084,0,5131,160797,"Oliver Wood","Touchstone Pictures","Set in a futuristic world where humans live in isolation and interact through surrogate robots, a cop is forced to leave his home for the first time in years in order to investigate the murders of others' surrogates.","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"65","10406","Harry Potter and the Deathly Hallows: Part II",7.5,"Jul",15,2011,106,"English","UK","PG-13","2.35","Warner Bros.",3029,"Matt Birch",0,"Rupert Grint",10000,"b""Harry Potter and the Sorcerers Stone """,1252,"Dave Legeno",570,"Harry Potter and the Half-Blood Prince ",128,"Ralph Ineson",72,"The Witch ",585,"http://www.imdb.com/title/tt1680310/?ref_=fn_tt_tt_1","Color",1,1753,11036,1,230,1.25e+08,40,10729,0,415,659593,"Eduardo Serra","Warner Bros.","Harry, Ron, and Hermione search for Voldemort's remaining Horcruxes in their effort to destroy the Dark Lord as the final battle rages on at Hogwarts.","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"66","1042","Find Me Guilty",7.1,"Mar",17,2006,125,"English","Germany","R","1.85","Premiere Entertainment Group",101,"Sidney Lumet",0,"Peter Dinklage",22000,"Game of Thrones ",751,"Vin Diesel",14000,"Guardians of the Galaxy ",1416,"Alex Rocco",833,"The Godfather ",2166,"http://www.imdb.com/title/tt0419749/?ref_=fn_tt_tt_1","Color",506,1337,37606,2,34,1.3e+07,0,36968,0,13718,30485,"Ron Fortunato","Yari Film Group Releasing","In the late 1980s, a low level gangster named Jackie DiNorscio defends himself in court in what became the longest criminal trial in American judicial history.Read more: Plot summary","0","0","0","1","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67","10427","Firewall",5.8,"Feb",10,2006,105,"English","USA","PG-13","2.35","Warner Bros.",98,"Richard Loncraine",12,"Jimmy Bennett",87000,"Orphan ",810,"Harrison Ford",11000,"Raiders of the Lost Ark ",1112,"Mary Lynn Rajskub",812,"24",164,"http://www.imdb.com/title/tt0408345/?ref_=fn_tt_tt_1","Color",81,2145,101383,1,384,5e+07,773,98947,0.01,10844,53019,"Marco Pontecorvo","Warner Bros.","A security specialist is forced into robbing the bank that he's protecting, as a bid to pay off his family's ransom.","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
